file,psnr,ssim,lpips
GOPR0384_11_00_000001.png,24.25071626466972,0.7979841232299805,0.37128013372421265
GOPR0384_11_00_000002.png,24.874695172246895,0.8287290930747986,0.36963897943496704
GOPR0384_11_00_000003.png,25.792989982620913,0.8475205898284912,0.2682032287120819
GOPR0384_11_00_000004.png,25.532644685553173,0.8393528461456299,0.21786777675151825
GOPR0384_11_00_000005.png,27.34512130034205,0.8809698820114136,0.20718583464622498
GOPR0384_11_00_000006.png,26.96827841929278,0.8720552921295166,0.17079730331897736
GOPR0384_11_00_000007.png,30.756584391785594,0.938879132270813,0.1277708113193512
GOPR0384_11_00_000008.png,27.22541908149583,0.8802459239959717,0.2522076368331909
GOPR0384_11_00_000009.png,30.951283668558403,0.947372317314148,0.11753340065479279
GOPR0384_11_00_000010.png,31.90812480458638,0.9588512778282166,0.08352327346801758
GOPR0384_11_00_000011.png,28.251131369192034,0.8996529579162598,0.1855255365371704
GOPR0384_11_00_000012.png,28.811235001729457,0.9055819511413574,0.22238238155841827
GOPR0384_11_00_000013.png,25.01623004629002,0.8282732963562012,0.32465770840644836
GOPR0384_11_00_000014.png,23.79105241098463,0.7857289910316467,0.406867116689682
GOPR0384_11_00_000015.png,23.717188666261634,0.7853615283966064,0.3829719126224518
GOPR0384_11_00_000016.png,27.733438354938812,0.9031700491905212,0.1845688670873642
GOPR0384_11_00_000017.png,24.226860211064604,0.8376046419143677,0.2626744508743286
GOPR0384_11_00_000018.png,24.169417618868092,0.8305286169052124,0.25979429483413696
GOPR0384_11_00_000019.png,22.494505458578665,0.7695576548576355,0.4244094789028168
GOPR0384_11_00_000020.png,28.253013701978198,0.9089798331260681,0.15830065310001373
GOPR0384_11_00_000021.png,27.39459738464395,0.8851405382156372,0.15951582789421082
GOPR0384_11_00_000022.png,25.397745251413646,0.829005241394043,0.3005616068840027
GOPR0384_11_00_000023.png,32.87608848514815,0.964649498462677,0.0886295884847641
GOPR0384_11_00_000024.png,26.832437542667506,0.8821946382522583,0.18012307584285736
GOPR0384_11_00_000025.png,32.11034746514914,0.9554417729377747,0.10775746405124664
GOPR0384_11_00_000026.png,27.525517175838417,0.8740599751472473,0.20769108831882477
GOPR0384_11_00_000027.png,25.63070143820218,0.8390567302703857,0.21858063340187073
GOPR0384_11_00_000028.png,23.350110236887307,0.7847092747688293,0.3334027826786041
GOPR0384_11_00_000029.png,27.356821198499723,0.8899129033088684,0.2446729689836502
GOPR0384_11_00_000030.png,30.762674420713203,0.9443967938423157,0.11902856826782227
GOPR0384_11_00_000031.png,32.01036256001036,0.9632363319396973,0.07210296392440796
GOPR0384_11_00_000032.png,30.897210052230033,0.9425265192985535,0.13074631989002228
GOPR0384_11_00_000033.png,31.19769004366082,0.9454331398010254,0.10655172169208527
GOPR0384_11_00_000034.png,30.72892585062856,0.9343464970588684,0.1405365765094757
GOPR0384_11_00_000035.png,33.240924378146836,0.9642437696456909,0.10294383019208908
GOPR0384_11_00_000036.png,30.76430944276465,0.9412825703620911,0.10368891060352325
GOPR0384_11_00_000037.png,31.287925816902735,0.9554392695426941,0.08509866893291473
GOPR0384_11_00_000038.png,29.61277310994907,0.9259850382804871,0.12978699803352356
GOPR0384_11_00_000039.png,33.64966860172187,0.9703530073165894,0.07135544717311859
GOPR0384_11_00_000040.png,31.30373690363237,0.9492015838623047,0.10773175954818726
GOPR0384_11_00_000041.png,29.922297390595975,0.9390993118286133,0.10628733038902283
GOPR0384_11_00_000042.png,33.05151389757845,0.9683680534362793,0.06838098913431168
GOPR0384_11_00_000043.png,33.56652466833998,0.9706593751907349,0.07111310958862305
GOPR0384_11_00_000044.png,30.2084507762857,0.9437038898468018,0.10670080035924911
GOPR0384_11_00_000045.png,27.10980404456337,0.8805123567581177,0.18844950199127197
GOPR0384_11_00_000046.png,31.660135689554355,0.9533981680870056,0.10299383103847504
GOPR0384_11_00_000047.png,29.64143830614972,0.9424476623535156,0.08609700947999954
GOPR0384_11_00_000048.png,29.925348829984042,0.9485457539558411,0.07197161763906479
GOPR0384_11_00_000049.png,31.372839818923364,0.9460510015487671,0.12581253051757812
GOPR0384_11_00_000050.png,33.65178464358349,0.9712339043617249,0.064858578145504
GOPR0384_11_00_000051.png,32.62145223736821,0.9623986482620239,0.07846440374851227
GOPR0384_11_00_000052.png,28.198838079140266,0.9064708948135376,0.1519661694765091
GOPR0384_11_00_000053.png,28.038472628335136,0.8984287977218628,0.2388884574174881
GOPR0384_11_00_000054.png,28.97452594419411,0.9203241467475891,0.16574762761592865
GOPR0384_11_00_000055.png,29.084273390598383,0.916337251663208,0.17177851498126984
GOPR0384_11_00_000056.png,29.420606713300156,0.9224827885627747,0.14688168466091156
GOPR0384_11_00_000057.png,26.915156547110065,0.8721068501472473,0.19118283689022064
GOPR0384_11_00_000058.png,31.26033512135949,0.9458450675010681,0.13195130228996277
GOPR0384_11_00_000059.png,26.695329514304614,0.8693030476570129,0.2642737030982971
GOPR0384_11_00_000060.png,30.58080803566071,0.9456304907798767,0.11149968206882477
GOPR0384_11_00_000061.png,23.754051736982543,0.8003444075584412,0.32233595848083496
GOPR0384_11_00_000062.png,26.777060394231075,0.8919957876205444,0.209854856133461
GOPR0384_11_00_000063.png,26.22803895499257,0.862719714641571,0.264332115650177
GOPR0384_11_00_000064.png,34.03584604305751,0.9708447456359863,0.07594097405672073
GOPR0384_11_00_000065.png,25.886462408260297,0.8412337303161621,0.2567623257637024
GOPR0384_11_00_000066.png,24.570095915281193,0.8077660202980042,0.4042852520942688
GOPR0384_11_00_000067.png,28.05981772293354,0.8960365056991577,0.16753244400024414
GOPR0384_11_00_000068.png,29.78346272857621,0.9163057208061218,0.1468750387430191
GOPR0384_11_00_000069.png,35.81673145957477,0.976984977722168,0.061968106776475906
GOPR0384_11_00_000070.png,28.271338560916742,0.895038902759552,0.1600278913974762
GOPR0384_11_00_000071.png,33.177141874537085,0.960014820098877,0.08256828784942627
GOPR0384_11_00_000072.png,29.798279674451777,0.9176938533782959,0.15397179126739502
GOPR0384_11_00_000073.png,30.524189008835386,0.9306204915046692,0.15992160141468048
GOPR0384_11_00_000074.png,28.68682530855412,0.9147844314575195,0.13488268852233887
GOPR0384_11_00_000075.png,31.590262993644327,0.9536643028259277,0.091474249958992
GOPR0384_11_00_000076.png,25.652289780916977,0.873978853225708,0.1829802393913269
GOPR0384_11_00_000077.png,28.05529593075738,0.9069177508354187,0.13328726589679718
GOPR0384_11_00_000078.png,27.67344701504988,0.9118499755859375,0.12471214681863785
GOPR0384_11_00_000079.png,26.441324994734828,0.8762913346290588,0.18045730888843536
GOPR0384_11_00_000080.png,27.406112956885664,0.8983505964279175,0.2105044275522232
GOPR0384_11_00_000081.png,28.978078114648195,0.9243773221969604,0.131788432598114
GOPR0384_11_00_000082.png,27.331782245762085,0.8912445902824402,0.14718031883239746
GOPR0384_11_00_000083.png,24.01864379521447,0.7961284518241882,0.23989661037921906
GOPR0384_11_00_000084.png,27.5743392462384,0.9101260304450989,0.1458095759153366
GOPR0384_11_00_000085.png,29.664902917776296,0.9301401376724243,0.14371615648269653
GOPR0384_11_00_000086.png,25.714813589581652,0.8816540241241455,0.1520225703716278
GOPR0384_11_00_000087.png,25.916021202808402,0.8901186585426331,0.14750991761684418
GOPR0384_11_00_000088.png,28.106040169884295,0.9211918711662292,0.1264578253030777
GOPR0384_11_00_000089.png,30.49973863604685,0.9408668875694275,0.12119130045175552
GOPR0384_11_00_000090.png,29.64918311479039,0.9378923177719116,0.1289215236902237
GOPR0384_11_00_000091.png,28.267281936490683,0.9093348383903503,0.1500348597764969
GOPR0384_11_00_000092.png,26.87485131305341,0.879065752029419,0.2161468118429184
GOPR0384_11_00_000093.png,29.051735654846873,0.9316772222518921,0.11667350679636002
GOPR0384_11_00_000094.png,29.875480733595662,0.9378905296325684,0.14428813755512238
GOPR0384_11_00_000095.png,26.220658910129924,0.8661755919456482,0.27960485219955444
GOPR0384_11_00_000096.png,32.883686815524875,0.9592447876930237,0.12636421620845795
GOPR0384_11_00_000097.png,28.698415059979126,0.9177983999252319,0.15163813531398773
GOPR0384_11_00_000098.png,30.94575659561172,0.942782998085022,0.14727990329265594
GOPR0384_11_00_000099.png,30.69160952650131,0.9442740678787231,0.12049918621778488
GOPR0384_11_00_000100.png,29.13274690280233,0.9216073751449585,0.16210660338401794
GOPR0384_11_05_004001.png,25.391534327996578,0.9067333936691284,0.21343868970870972
GOPR0384_11_05_004002.png,24.959016804319397,0.9044209122657776,0.2240624874830246
GOPR0384_11_05_004003.png,24.295828136669556,0.8791951537132263,0.25702857971191406
GOPR0384_11_05_004004.png,25.68326112747814,0.9095779061317444,0.21742919087409973
GOPR0384_11_05_004005.png,26.444346454434083,0.9201200008392334,0.2003193497657776
GOPR0384_11_05_004006.png,26.745197261684083,0.9196459054946899,0.2044973373413086
GOPR0384_11_05_004007.png,27.6546526917571,0.9288378953933716,0.18912780284881592
GOPR0384_11_05_004008.png,29.934972118637106,0.9469351172447205,0.15477429330348969
GOPR0384_11_05_004009.png,28.52940490713592,0.9319260716438293,0.17079593241214752
GOPR0384_11_05_004010.png,29.04373888664512,0.9344623684883118,0.18203961849212646
GOPR0384_11_05_004011.png,30.30805536508207,0.9474228024482727,0.16231927275657654
GOPR0384_11_05_004012.png,28.82405809023203,0.932705819606781,0.17528489232063293
GOPR0384_11_05_004013.png,31.46404821205071,0.9577531814575195,0.14819732308387756
GOPR0384_11_05_004014.png,31.3138563834477,0.9567657709121704,0.13065846264362335
GOPR0384_11_05_004015.png,30.823559400020507,0.9517937302589417,0.15109744668006897
GOPR0384_11_05_004016.png,31.70338041211462,0.9596165418624878,0.1448724865913391
GOPR0384_11_05_004017.png,30.83803279432855,0.9530503153800964,0.14053332805633545
GOPR0384_11_05_004018.png,30.11517232857283,0.9479385614395142,0.16073311865329742
GOPR0384_11_05_004019.png,30.235828784203033,0.9522936344146729,0.15751227736473083
GOPR0384_11_05_004020.png,29.887754056837945,0.9490158557891846,0.16794054210186005
GOPR0384_11_05_004021.png,30.13740384880975,0.951978325843811,0.1652529239654541
GOPR0384_11_05_004022.png,30.05602685426346,0.9509900212287903,0.17331790924072266
GOPR0384_11_05_004023.png,28.261623191852685,0.9266439080238342,0.22526678442955017
GOPR0384_11_05_004024.png,27.984859446368443,0.926684558391571,0.21133556962013245
GOPR0384_11_05_004025.png,28.266895066441393,0.9294683933258057,0.2076939344406128
GOPR0384_11_05_004026.png,28.783326771009925,0.9319543838500977,0.19091887772083282
GOPR0384_11_05_004027.png,27.67811795982904,0.9178475141525269,0.20228083431720734
GOPR0384_11_05_004028.png,30.289059549161887,0.9513227939605713,0.15149229764938354
GOPR0384_11_05_004029.png,28.824114992054376,0.9351930618286133,0.17472073435783386
GOPR0384_11_05_004030.png,28.446187436113817,0.9287892580032349,0.17902567982673645
GOPR0384_11_05_004031.png,28.63367114117484,0.9380113482475281,0.16299960017204285
GOPR0384_11_05_004032.png,28.70745864164343,0.9372350573539734,0.17452313005924225
GOPR0384_11_05_004033.png,27.672935521781685,0.9242809414863586,0.20463716983795166
GOPR0384_11_05_004034.png,27.293682506263288,0.9175660014152527,0.2130632847547531
GOPR0384_11_05_004035.png,30.732768157414434,0.9602065086364746,0.12087853252887726
GOPR0384_11_05_004036.png,29.432938159219702,0.9521442651748657,0.14605528116226196
GOPR0384_11_05_004037.png,26.366393388582058,0.9067605137825012,0.2244124561548233
GOPR0384_11_05_004038.png,28.555125014377598,0.943148672580719,0.1688067615032196
GOPR0384_11_05_004039.png,27.919968358201853,0.9383543729782104,0.17417529225349426
GOPR0384_11_05_004040.png,26.216953350782802,0.9041670560836792,0.20961183309555054
GOPR0384_11_05_004041.png,26.325827224314196,0.9068771600723267,0.21487919986248016
GOPR0384_11_05_004042.png,27.188879090590298,0.9241983890533447,0.1968064308166504
GOPR0384_11_05_004043.png,27.896165886302864,0.930969774723053,0.18501514196395874
GOPR0384_11_05_004044.png,27.45346586061773,0.9141185879707336,0.20294348895549774
GOPR0384_11_05_004045.png,27.725291090575013,0.9176656603813171,0.20967847108840942
GOPR0384_11_05_004046.png,28.367524963569526,0.9297745823860168,0.197938472032547
GOPR0384_11_05_004047.png,29.93336717989054,0.9465693831443787,0.16546764969825745
GOPR0384_11_05_004048.png,27.638078124586603,0.9210026860237122,0.18807275593280792
GOPR0384_11_05_004049.png,30.933744410963307,0.9550468325614929,0.14832881093025208
GOPR0384_11_05_004050.png,29.765128853233062,0.943993330001831,0.17715062201023102
GOPR0384_11_05_004051.png,29.03822967319862,0.9372319579124451,0.1728135049343109
GOPR0384_11_05_004052.png,27.931517760096778,0.921084463596344,0.19079279899597168
GOPR0384_11_05_004053.png,29.125942550593095,0.942155122756958,0.16730517148971558
GOPR0384_11_05_004054.png,29.509360895436537,0.9413120150566101,0.16668309271335602
GOPR0384_11_05_004055.png,28.57192838014899,0.9239878058433533,0.1759912073612213
GOPR0384_11_05_004056.png,30.989300185617225,0.955012321472168,0.14132548868656158
GOPR0384_11_05_004057.png,30.400525282009298,0.9591146111488342,0.1008075550198555
GOPR0384_11_05_004058.png,32.84838750199464,0.9727305769920349,0.10456500202417374
GOPR0384_11_05_004059.png,30.85012338034356,0.9572737812995911,0.12598823010921478
GOPR0384_11_05_004060.png,31.449033432493213,0.9578762650489807,0.14634758234024048
GOPR0384_11_05_004061.png,30.378726691160164,0.9546956419944763,0.13321903347969055
GOPR0384_11_05_004062.png,31.673890955678267,0.9608864784240723,0.13102185726165771
GOPR0384_11_05_004063.png,29.41358330585564,0.936191976070404,0.18856817483901978
GOPR0384_11_05_004064.png,24.259283922131388,0.8411725163459778,0.3492022156715393
GOPR0384_11_05_004065.png,27.333218321305154,0.9150795936584473,0.21022094786167145
GOPR0384_11_05_004066.png,27.845712032947244,0.9131744503974915,0.22442935407161713
GOPR0384_11_05_004067.png,31.31633714851551,0.9572563171386719,0.12916918098926544
GOPR0384_11_05_004068.png,30.32408601834742,0.9572998285293579,0.11447040736675262
GOPR0384_11_05_004069.png,32.760574157966474,0.9715626835823059,0.0954333245754242
GOPR0384_11_05_004070.png,28.516834835306,0.9300684332847595,0.19219060242176056
GOPR0384_11_05_004071.png,27.95133677997542,0.9105420708656311,0.2535882592201233
GOPR0384_11_05_004072.png,31.188525079570738,0.9554061889648438,0.14676031470298767
GOPR0384_11_05_004073.png,25.837002954423525,0.8714382648468018,0.2572212219238281
GOPR0384_11_05_004074.png,27.220150809870947,0.9009776711463928,0.23918454349040985
GOPR0384_11_05_004075.png,27.05322518306664,0.8966837525367737,0.2270718663930893
GOPR0384_11_05_004076.png,28.32391760462245,0.9290802478790283,0.17170438170433044
GOPR0384_11_05_004077.png,27.616273068764073,0.919242799282074,0.15881380438804626
GOPR0384_11_05_004078.png,29.330741734960295,0.933508574962616,0.16488274931907654
GOPR0384_11_05_004079.png,27.843303356996493,0.9166140556335449,0.2139585316181183
GOPR0384_11_05_004080.png,28.823303419252923,0.9340299367904663,0.17885152995586395
GOPR0384_11_05_004081.png,21.495177644755408,0.7819467186927795,0.23217301070690155
GOPR0384_11_05_004082.png,22.888982479139774,0.8046663403511047,0.2806815505027771
GOPR0384_11_05_004083.png,26.149719564403465,0.8845319747924805,0.17647118866443634
GOPR0384_11_05_004084.png,26.802159862359854,0.8960375785827637,0.16270260512828827
GOPR0384_11_05_004085.png,27.442404828770762,0.9131506681442261,0.2165258526802063
GOPR0384_11_05_004086.png,19.88350099033204,0.7260923981666565,0.31956908106803894
GOPR0384_11_05_004087.png,26.140938422960378,0.882801353931427,0.24906499683856964
GOPR0384_11_05_004088.png,25.370779582385467,0.8700531721115112,0.3028668761253357
GOPR0384_11_05_004089.png,23.516872944996543,0.8296003341674805,0.33667078614234924
GOPR0384_11_05_004090.png,24.93737430174353,0.8644767999649048,0.2152753472328186
GOPR0384_11_05_004091.png,25.191740651086754,0.8640294075012207,0.1925845891237259
GOPR0384_11_05_004092.png,27.298008608591125,0.9172613024711609,0.15988808870315552
GOPR0384_11_05_004093.png,27.350468380825276,0.9179255366325378,0.15294629335403442
GOPR0384_11_05_004094.png,26.64824487888691,0.8997102975845337,0.2111196219921112
GOPR0384_11_05_004095.png,25.8930853517797,0.8826440572738647,0.23298461735248566
GOPR0384_11_05_004096.png,25.188989174184712,0.8680262565612793,0.21519020199775696
GOPR0384_11_05_004097.png,25.605945553572486,0.8703759908676147,0.23693375289440155
GOPR0384_11_05_004098.png,26.130679998089505,0.8891920447349548,0.2463371306657791
GOPR0384_11_05_004099.png,25.202324880982378,0.8710482716560364,0.2522837817668915
GOPR0384_11_05_004100.png,24.65028469401666,0.853402316570282,0.2784443199634552
GOPR0385_11_01_003011.png,24.528154787488408,0.8443748950958252,0.3233035206794739
GOPR0385_11_01_003012.png,24.79257688501686,0.846155047416687,0.3359249234199524
GOPR0385_11_01_003013.png,23.749077758557135,0.820294976234436,0.3396573066711426
GOPR0385_11_01_003014.png,25.132803963573366,0.847151517868042,0.27191537618637085
GOPR0385_11_01_003015.png,23.391253417532823,0.8086852431297302,0.30797278881073
GOPR0385_11_01_003016.png,25.90018941980304,0.8792322278022766,0.2675350308418274
GOPR0385_11_01_003017.png,27.62372038905022,0.9111373424530029,0.21461708843708038
GOPR0385_11_01_003018.png,23.039382465210686,0.8013185262680054,0.38513126969337463
GOPR0385_11_01_003019.png,26.347880056198075,0.8813703656196594,0.2755814492702484
GOPR0385_11_01_003020.png,24.3193122160941,0.8502048850059509,0.3466760516166687
GOPR0385_11_01_003021.png,26.074439640615243,0.889900803565979,0.27462124824523926
GOPR0385_11_01_003022.png,25.695073906748558,0.8875147104263306,0.304747611284256
GOPR0385_11_01_003023.png,25.253084439428903,0.8842310309410095,0.3191584050655365
GOPR0385_11_01_003024.png,24.7108240034532,0.8763121962547302,0.3236485719680786
GOPR0385_11_01_003025.png,25.570797710559855,0.8961023092269897,0.3052660822868347
GOPR0385_11_01_003026.png,25.176928518804154,0.8925016522407532,0.30955231189727783
GOPR0385_11_01_003027.png,25.127863076478004,0.890278697013855,0.3166760206222534
GOPR0385_11_01_003028.png,26.339169945586185,0.913232684135437,0.279047429561615
GOPR0385_11_01_003029.png,25.993520564182727,0.9046473503112793,0.3060488700866699
GOPR0385_11_01_003030.png,26.68891230464054,0.9128976464271545,0.27610087394714355
GOPR0385_11_01_003031.png,25.89596511375887,0.8993327021598816,0.2993330955505371
GOPR0385_11_01_003032.png,25.11092071948358,0.8810321688652039,0.31887078285217285
GOPR0385_11_01_003033.png,25.645173583688642,0.8927150964736938,0.29215872287750244
GOPR0385_11_01_003034.png,26.100052296845835,0.8997248411178589,0.2783947288990021
GOPR0385_11_01_003035.png,25.968257724058027,0.8942907452583313,0.30283698439598083
GOPR0385_11_01_003036.png,23.00535714906308,0.8327911496162415,0.36133715510368347
